ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,predicted_sales,lower_sales,upper_sales
2013-07-31,15.227127474839422,15.038692653418973,16.502401222043527,15.227127474839422,15.227127474839422,0.5485857076925084,0.5485857076925084,0.5485857076925084,0.48174246812595395,0.48174246812595395,0.48174246812595395,0.06684323956655445,0.06684323956655445,0.06684323956655445,0.0,0.0,0.0,15.77571318253193,7100764.708981231,3397982.2553937077,14685940.330279062
2013-08-01,15.22747790241658,14.906216495255844,16.397362587827374,15.22747790241658,15.22747790241658,0.4185741703913085,0.4185741703913085,0.4185741703913085,0.35035735789073696,0.35035735789073696,0.35035735789073696,0.06821681250057154,0.06821681250057154,0.06821681250057154,0.0,0.0,0.0,15.646052072807887,6237262.314855957,2976373.4648316246,13221601.300804788
2013-08-02,15.227828329993736,15.02398298817638,16.458804362854366,15.227828329993736,15.227828329993736,0.5372005238993932,0.5372005238993932,0.5372005238993932,0.46752301307451255,0.46752301307451255,0.46752301307451255,0.06967751082488072,0.06967751082488072,0.06967751082488072,0.0,0.0,0.0,15.76502885389313,7025301.6485001575,3348364.881345119,14059435.465510203
2013-08-03,15.228178757570895,14.951536939854504,16.49090548952103,15.228178757570895,15.228178757570895,0.512205429399506,0.512205429399506,0.512205429399506,0.44104813158023465,0.44104813158023465,0.44104813158023465,0.07115729781927135,0.07115729781927135,0.07115729781927135,0.0,0.0,0.0,15.7403841869704,6854281.428683899,3114367.434395838,14518081.356406631
2013-08-04,15.22852918514805,11.645280606402675,13.163738182808142,15.22852918514805,15.22852918514805,-2.8433630593767636,-2.8433630593767636,-2.8433630593767636,-2.915945148993054,-2.915945148993054,-2.915945148993054,0.07258208961629056,0.07258208961629056,0.07258208961629056,0.0,0.0,0.0,12.385166125771287,239225.51074026682,114150.3646080229,521120.33526648715
2013-08-05,15.228879612725207,15.157253629379118,16.585656934592855,15.228879612725207,15.228879612725207,0.6662441214035913,0.6662441214035913,0.6662441214035913,0.5923700930051385,0.5923700930051385,0.5923700930051385,0.07387402839845282,0.07387402839845282,0.07387402839845282,0.0,0.0,0.0,15.895123734128799,8001372.1937178355,3825705.1760010202,15960969.15181126
2013-08-06,15.229230040302365,15.212903096932985,16.600805718504475,15.229230040302365,15.229230040302365,0.6578580747370174,0.6578580747370174,0.6578580747370174,0.5829040853086449,0.5829040853086449,0.5829040853086449,0.0749539894283726,0.0749539894283726,0.0749539894283726,0.0,0.0,0.0,15.887088115039383,7937333.845015078,4044638.964337548,16204599.129489746
2013-08-07,15.22958046787952,15.039330971659318,16.53048632802874,15.22958046787952,15.22958046787952,0.557486711156858,0.557486711156858,0.557486711156858,0.4817424681303655,0.4817424681303655,0.4817424681303655,0.07574424302649245,0.07574424302649245,0.07574424302649245,0.0,0.0,0.0,15.787067179036379,7181846.206501638,3400151.942487765,15104243.092600936
2013-08-08,15.229930895456679,14.943000439598306,16.400066851240382,15.229930895456679,15.229930895456679,0.4265285427178732,0.4265285427178732,0.4265285427178732,0.3503573578930439,0.3503573578930439,0.3503573578930439,0.07617118482482935,0.07617118482482935,0.07617118482482935,0.0,0.0,0.0,15.656459438174553,6302514.757091169,3087894.780126746,13257404.384834193
2013-08-09,15.230281323033834,15.002993296608947,16.517324859409047,15.230281323033834,15.230281323033834,0.5436910556324271,0.5436910556324271,0.5436910556324271,0.4675230130788319,0.4675230130788319,0.4675230130788319,0.0761680425535952,0.0761680425535952,0.0761680425535952,0.0,0.0,0.0,15.773972378666262,7088414.421418849,3278816.170621968,14906751.548186485
2013-08-10,15.230631750610991,15.034889121903316,16.48841278344924,15.230631750610991,15.230631750610991,0.516725597077501,0.516725597077501,0.516725597077501,0.44104813157921097,0.44104813157921097,0.44104813157921097,0.07567746549829008,0.07567746549829008,0.07567746549829008,0.0,0.0,0.0,15.747357347688492,6902244.4743292285,3385082.4669197504,14481937.11157082
2013-08-11,15.23098217818815,11.721600206935975,13.145152186845431,15.23098217818815,15.23098217818815,-2.841291245262927,-2.841291245262927,-2.841291245262927,-2.91594514899341,-2.91594514899341,-2.91594514899341,0.07465390373048306,0.07465390373048306,0.07465390373048306,0.0,0.0,0.0,12.389690932925223,240310.41721273988,123203.42010775363,511524.2290664048
2013-08-12,15.231332605765305,15.140626504258814,16.632709658394642,15.231332605765305,15.231332605765305,0.6654357813155753,0.6654357813155753,0.6654357813155753,0.5923700930063185,0.5923700930063185,0.5923700930063185,0.07306568830925687,0.07306568830925687,0.07306568830925687,0.0,0.0,0.0,15.89676838708088,8014542.503086994,3762620.5917407214,16729925.14443428
2013-08-13,15.231683033342463,15.200578764073247,16.62101221243182,15.231683033342463,15.231683033342463,0.653800816114806,0.653800816114806,0.653800816114806,0.5829040853045123,0.5829040853045123,0.5829040853045123,0.07089673081029356,0.07089673081029356,0.07089673081029356,0.0,0.0,0.0,15.88548384945727,7924610.460482274,3995097.3856399492,16535367.867453024
2013-08-14,15.23203346091962,15.04693695740442,16.530682710525944,15.23203346091962,15.23203346091962,0.5498902387368128,0.5498902387368128,0.5498902387368128,0.4817424681279799,0.4817424681279799,0.4817424681279799,0.06814777060883284,0.06814777060883284,0.06814777060883284,0.0,0.0,0.0,15.781923699656433,7145001.360067686,3426112.058283357,15107209.593049075
2013-08-15,15.232383888496775,14.91750829841085,16.363343467330857,15.232383888496775,15.232383888496775,0.41519446894779877,0.41519446894779877,0.41519446894779877,0.3503573578884582,0.3503573578884582,0.3503573578884582,0.06483711105934063,0.06483711105934063,0.06483711105934063,0.0,0.0,0.0,15.647578357444575,6246789.422718093,3010172.5666782567,12779378.679186922
2013-08-16,15.232734316073934,15.031424849651682,16.557289102516197,15.232734316073934,15.232734316073934,0.5285238138088082,0.5285238138088082,0.5285238138088082,0.46752301307759414,0.46752301307759414,0.46752301307759414,0.06100080073121402,0.06100080073121402,0.06100080073121402,0.0,0.0,0.0,15.761258129882743,6998861.052546712,3373375.9052619054,15514552.898212748
2013-08-17,15.233084743651089,15.012763901683986,16.47706156921023,15.233084743651089,15.233084743651089,0.4977403643324806,0.4977403643324806,0.4977403643324806,0.44104813158303713,0.44104813158303713,0.44104813158303713,0.05669223274944351,0.05669223274944351,0.05669223274944351,0.0,0.0,0.0,15.73082510798357,6789072.964519756,3311009.214962646,14318479.00857186
2013-08-18,15.233435171228246,11.632796199561767,13.142569253325934,15.233435171228246,15.233435171228246,-2.8639639954472997,-2.8639639954472997,-2.8639639954472997,-2.915945148993192,-2.915945148993192,-2.915945148993192,0.05198115354589158,0.05198115354589158,0.05198115354589158,0.0,0.0,0.0,12.369471175780946,235500.17358004444,112734.11146578916,510204.69826995215
2013-08-19,15.233785598805405,15.14454867094877,16.591372732375795,15.233785598805405,15.233785598805405,0.6393221844107482,0.6393221844107482,0.6393221844107482,0.5923700930074991,0.5923700930074991,0.5923700930074991,0.046952091403249074,0.046952091403249074,0.046952091403249074,0.0,0.0,0.0,15.873107783216152,7827139.34272737,3777407.199629543,16052460.052275114
2013-08-20,15.23413602638256,15.138880930128618,16.571518712464577,15.23413602638256,15.23413602638256,0.6246063197716597,0.6246063197716597,0.6246063197716597,0.5829040853003797,0.5829040853003797,0.5829040853003797,0.04170223447128005,0.04170223447128005,0.04170223447128005,0.0,0.0,0.0,15.85874234615422,7715502.824272026,3756058.3859031065,15736897.132865058
2013-08-21,15.234486453959718,14.99703493227708,16.423254644554355,15.234486453959718,15.234486453959718,0.5180812749710529,0.5180812749710529,0.5180812749710529,0.4817424681255945,0.4817424681255945,0.4817424681255945,0.036338806845458385,0.036338806845458385,0.036338806845458385,0.0,0.0,0.0,15.75256772893077,6938301.658943906,3259337.8703732314,13568406.14841869
2013-08-22,15.234836881536875,14.866811269209457,16.327922464760377,15.234836881536875,15.234836881536875,0.38133336710290994,0.38133336710290994,0.38133336710290994,0.3503573579004866,0.3503573579004866,0.3503573579004866,0.03097600920242332,0.03097600920242332,0.03097600920242332,0.0,0.0,0.0,15.616170248639785,6053638.677103307,2861369.5154138287,12334643.224441221
2013-08-23,15.23518730911403,14.998860118891852,16.494036346720506,15.23518730911403,15.23518730911403,0.49325461986797464,0.49325461986797464,0.49325461986797464,0.4675230130762898,0.4675230130762898,0.4675230130762898,0.0257316067916847,0.0257316067916847,0.0257316067916847,0.0,0.0,0.0,15.728441928982004,6772912.650117006,3265292.204284744,14563606.628450079
2013-08-24,15.235537736691189,14.994167980410118,16.50155259045881,15.235537736691189,15.235537736691189,0.46177139330471195,0.46177139330471195,0.46177139330471195,0.44104813157877343,0.44104813157877343,0.44104813157877343,0.020723261725938472,0.020723261725938472,0.020723261725938472,0.0,0.0,0.0,15.697309129995901,6565301.418942935,3250006.884848209,14673482.663347352
2013-08-25,15.235888164268344,11.533745744552435,12.996762516725294,15.235888164268344,15.235888164268344,-2.89988043100371,-2.89988043100371,-2.89988043100371,-2.9159451489931882,-2.9159451489931882,-2.9159451489931882,0.016064717989477766,0.016064717989477766,0.016064717989477766,0.0,0.0,0.0,12.336007733264633,227749.8923586863,102102.85336752053,440982.4020850288
2013-08-26,15.236238591845503,15.086094989925668,16.551413587981248,15.236238591845503,15.236238591845503,0.6042320489757294,0.6042320489757294,0.6042320489757294,0.5923700930115318,0.5923700930115318,0.5923700930115318,0.011861955964197647,0.011861955964197647,0.011861955964197647,0.0,0.0,0.0,15.840470640821232,7575807.533968293,3562933.246644936,15423664.18173695
2013-08-27,15.23658901942266,15.08720687832407,16.53628298605727,15.23658901942266,15.23658901942266,0.5911135235056322,0.5911135235056322,0.5911135235056322,0.582904085301593,0.582904085301593,0.582904085301593,0.008209438204039238,0.008209438204039238,0.008209438204039238,0.0,0.0,0.0,15.827702542928291,7479693.769700494,3566897.035134899,15192051.48211575
2013-08-28,15.236939446999815,15.021475347527785,16.473202584693304,15.236939446999815,15.236939446999815,0.4869290375592956,0.4869290375592956,0.4869290375592956,0.4817424681255172,0.4817424681255172,0.4817424681255172,0.0051865694337785324,0.0051865694337785324,0.0051865694337785324,0.0,0.0,0.0,15.72386848455911,6742007.83056255,3339978.9018606413,14263330.692599576
2013-08-29,15.237289874576973,14.870476825036498,16.316064373591473,15.237289874576973,15.237289874576973,0.353211849056234,0.353211849056234,0.353211849056234,0.3503573578959009,0.3503573578959009,0.3503573578959009,0.002854491160333114,0.002854491160333114,0.002854491160333114,0.0,0.0,0.0,15.590501723633206,5900228.011512309,2871877.275404911,12189241.684839122
2013-08-30,15.237640302154128,14.913457266674484,16.453098412678408,15.237640302154128,15.237640302154128,0.468776337924927,0.468776337924927,0.468776337924927,0.4675230130749856,0.4675230130749856,0.4675230130749856,0.0012533248499415012,0.0012533248499415012,0.0012533248499415012,0.0,0.0,0.0,15.706416640079055,6625368.090637501,2998002.9244739222,13979441.459478417
2013-08-31,15.237545336501203,14.943996092287337,16.407418561503068,15.237545336501203,15.237545336501203,0.4414480990103395,0.4414480990103395,0.4414480990103395,0.4410481315745099,0.4410481315745099,0.4410481315745099,0.0003999674358296106,0.0003999674358296106,0.0003999674358296106,0.0,0.0,0.0,15.678993435511542,6446147.86663579,3090970.7829247965,13355228.133391706
2013-09-01,15.23745037084828,11.577288480075472,13.063110024022087,15.23745037084828,15.23745037084828,-2.9156586197980268,-2.9156586197980268,-2.9156586197980268,-2.9159451489931847,-2.9159451489931847,-2.9159451489931847,0.00028652919515807703,0.00028652919515807703,0.00028652919515807703,0.0,0.0,0.0,12.321791751050252,224535.09461815938,106646.94766591523,471232.98073065904
2013-09-02,15.237355405195354,15.116648563706404,16.534860020404867,15.237355405195354,15.237355405195354,0.5932495801080747,0.5932495801080747,0.5932495801080747,0.5923700930048214,0.5923700930048214,0.5923700930048214,0.0008794871032533302,0.0008794871032533302,0.0008794871032533302,0.0,0.0,0.0,15.83060498530343,7501434.6883725505,3673473.725172414,15170449.086622706
2013-09-03,15.237260439542428,15.106367605967131,16.544004088109,15.237260439542428,15.237260439542428,0.585023692370297,0.585023692370297,0.585023692370297,0.5829040853028155,0.5829040853028155,0.5829040853028155,0.0021196070674816565,0.0021196070674816565,0.0021196070674816565,0.0,0.0,0.0,15.822284131912726,7439275.309968685,3635900.36279414,15309804.877704963
2013-09-04,15.237165473889503,15.004551822777524,16.452796929821048,15.237165473889503,15.237165473889503,0.4856651346329925,0.4856651346329925,0.4856651346329925,0.4817424681299285,0.4817424681299285,0.4817424681299285,0.003922666503063958,0.003922666503063958,0.003922666503063958,0.0,0.0,0.0,15.722830608522495,6735014.091103748,3283930.2771836305,13975227.532466732
2013-09-05,15.23707050823658,14.887561249714265,16.302434746071075,15.23707050823658,15.23707050823658,0.35653834304164905,0.35653834304164905,0.35653834304164905,0.35035735789820777,0.35035735789820777,0.35035735789820777,0.006180985143441308,0.006180985143441308,0.006180985143441308,0.0,0.0,0.0,15.593608851278228,5918589.286826988,2921363.178934275,12024233.899023723
2013-09-06,15.236975542583654,14.975617234961868,16.40786718137142,15.236975542583654,15.236975542583654,0.47628876053989044,0.47628876053989044,0.47628876053989044,0.467523013079305,0.467523013079305,0.467523013079305,0.00876574746058549,0.00876574746058549,0.00876574746058549,0.0,0.0,0.0,15.713264303123545,6670892.074279088,3190272.5867719436,13361220.898663599
2013-09-07,15.236880576930728,14.921199490849036,16.421015064138498,15.236880576930728,15.236880576930728,0.45257820690383094,0.45257820690383094,0.45257820690383094,0.4410481315783358,0.4410481315783358,0.4410481315783358,0.01153007532549517,0.01153007532549517,0.01153007532549517,0.0,0.0,0.0,15.68945878383456,6513963.296969659,3021304.228499196,13538052.611774895
2013-09-08,15.236785611277805,11.613295587598488,13.093282611712473,15.236785611277805,15.236785611277805,-2.901632363678936,-2.901632363678936,-2.901632363678936,-2.9159451489934693,-2.9159451489934693,-2.9159451489934693,0.014312785314533548,0.014312785314533548,0.014312785314533548,0.0,0.0,0.0,12.335153247598868,227555.36560779667,110557.0042548964,485668.00525600434
2013-09-09,15.23669064562488,15.189312210032549,16.587341052985963,15.23669064562488,15.23669064562488,0.6093128351165051,0.6093128351165051,0.6093128351165051,0.5923700930088542,0.5923700930088542,0.5923700930088542,0.016942742107650875,0.016942742107650875,0.016942742107650875,0.0,0.0,0.0,15.846003480741384,7617839.44053329,3950339.0035955957,15987871.962616421
2013-09-10,15.236595679971952,15.090935380135935,16.605777780494932,15.236595679971952,15.236595679971952,0.6021477837671376,0.6021477837671376,0.6021477837671376,0.5829040853040376,0.5829040853040376,0.5829040853040376,0.019243698463100152,0.019243698463100152,0.019243698463100152,0.0,0.0,0.0,15.838743463739089,7562734.064438195,3580221.0447831396,16285370.038449904
2013-09-11,15.236500714319027,15.010814026675172,16.480059469980503,15.236500714319027,15.236500714319027,0.5027819621024401,0.5027819621024401,0.5027819621024401,0.48174246813434024,0.48174246813434024,0.48174246813434024,0.02103949396809986,0.02103949396809986,0.02103949396809986,0.0,0.0,0.0,15.739282676421467,6846735.520994768,3304559.4490527515,14361468.798183188
2013-09-12,15.236405748666103,14.878931424226934,16.310415255860402,15.236405748666103,15.236405748666103,0.37251682767639904,0.37251682767639904,0.37251682767639904,0.3503573578915902,0.3503573578915902,0.3503573578915902,0.02215946978480882,0.02215946978480882,0.02215946978480882,0.0,0.0,0.0,15.608922576342502,6009922.492171963,2896260.7863081763,12120577.346928565
2013-09-13,15.236310783013177,15.014012938612298,16.408368019820845,15.236310783013177,15.236310783013177,0.48996695853425104,0.48996695853425104,0.48996695853425104,0.46752301307244365,0.46752301307244365,0.46752301307244365,0.02244394546180745,0.02244394546180745,0.02244394546180745,0.0,0.0,0.0,15.72627774154743,6758270.645236356,3315147.372809144,13367914.388360348
2013-09-14,15.236215817360252,14.973776655817971,16.435101570989314,15.236215817360252,15.236215817360252,0.46279772858648865,0.46279772858648865,0.46279772858648865,0.4410481315773122,0.4410481315773122,0.4410481315773122,0.021749597009176457,0.021749597009176457,0.021749597009176457,0.0,0.0,0.0,15.699013545946741,6576500.96674057,3184406.036326196,13730106.001672994
2013-09-15,15.236120851707328,11.589207572692803,13.052585877761768,15.236120851707328,15.236120851707328,-2.8959905758488214,-2.8959905758488214,-2.8959905758488214,-2.9159451489934662,-2.9159451489934662,-2.9159451489934662,0.019954573144645164,0.019954573144645164,0.019954573144645164,0.0,0.0,0.0,12.340130275858506,228690.74312940837,107925.70007703533,466299.650472799
2013-09-16,15.236025886054403,15.105720231798772,16.562152732966222,15.236025886054403,15.236025886054403,0.6093332821194758,0.6093332821194758,0.6093332821194758,0.5923700930100344,0.5923700930100344,0.5923700930100344,0.016963189109441335,0.016963189109441335,0.016963189109441335,0.0,0.0,0.0,15.845359168173879,7612932.751090785,3633547.3358997577,15590193.750440381
2013-09-17,15.235930920401477,15.097617284067217,16.568015811823955,15.235930920401477,15.235930920401477,0.5956141300634581,0.5956141300634581,0.5956141300634581,0.5829040852999052,0.5829040852999052,0.5829040852999052,0.012710044763552943,0.012710044763552943,0.012710044763552943,0.0,0.0,0.0,15.831545050464936,7508489.842357138,3604223.8474437273,15681868.778011683
2013-09-18,15.235835954748552,14.955417931453391,16.42972248245534,15.235835954748552,15.235835954748552,0.4889058938494591,0.4889058938494591,0.4889058938494591,0.4817424681297741,0.4817424681297741,0.4817424681297741,0.007163425719684972,0.007163425719684972,0.007163425719684972,0.0,0.0,0.0,15.724741848598011,6747898.630657154,3126477.7569550574,13656448.822377643
2013-09-19,15.235740989095628,14.826149313327077,16.338795847936534,15.235740989095628,15.235740989095628,0.35068522071746844,0.35068522071746844,0.35068522071746844,0.35035735789389705,0.35035735789389705,0.35035735789389705,0.00032786282357137586,0.00032786282357137586,0.00032786282357137586,0.0,0.0,0.0,15.586426209813096,5876230.4809839325,2747354.342622811,12469494.352807065
2013-09-20,15.235646023442703,14.946953449615664,16.441003420950572,15.235646023442703,15.235646023442703,0.45976875904478115,0.45976875904478115,0.45976875904478115,0.4675230130767629,0.4675230130767629,0.4675230130767629,-0.007754254031981715,-0.007754254031981715,-0.007754254031981715,0.0,0.0,0.0,15.695414782487484,6552876.227194827,3100125.4210746167,13811378.626662143
2013-09-21,15.235551057789777,14.874059688290306,16.416527247068167,15.235551057789777,15.235551057789777,0.4240460441090547,0.4240460441090547,0.4240460441090547,0.4410481315762889,0.4410481315762889,0.4410481315762889,-0.017002087467234226,-0.017002087467234226,-0.017002087467234226,0.0,0.0,0.0,15.659597101898832,6322320.988551629,2882185.2776015084,13477432.431560079
2013-09-22,15.235456092136854,11.563528434695332,13.024507671879809,15.235456092136854,15.235456092136854,-2.9432419909359355,-2.9432419909359355,-2.9432419909359355,-2.9159451489934627,-2.9159451489934627,-2.9159451489934627,-0.02729684194247306,-0.02729684194247306,-0.02729684194247306,0.0,0.0,0.0,12.29221410120092,217991.09969882967,105189.51721650563,453388.86881050374
2013-09-23,15.235361126483928,15.047583504727799,16.510118490147796,15.235361126483928,15.235361126483928,0.5538867393668153,0.5538867393668153,0.5538867393668153,0.5923700930090289,0.5923700930090289,0.5923700930090289,-0.03848335364221357,-0.03848335364221357,-0.03848335364221357,0.0,0.0,0.0,15.789247865850744,7197524.65468715,3428327.9187629255,14799714.123660846
2013-09-24,15.235266160831001,15.035698852144444,16.505879323705862,15.235266160831001,15.235266160831001,0.5325313126811265,0.5325313126811265,0.5325313126811265,0.582904085306473,0.582904085306473,0.582904085306473,-0.05037277262534647,-0.05037277262534647,-0.05037277262534647,0.0,0.0,0.0,15.767797473512127,7044778.989474801,3387824.5814083465,14737108.459628189
2013-09-25,15.235171195178076,14.941385060288084,16.38529740502939,15.235171195178076,15.235171195178076,0.41899617086945795,0.41899617086945795,0.41899617086945795,0.48174246812059185,0.48174246812059185,0.48174246812059185,-0.06274629725113394,-0.06274629725113394,-0.06274629725113394,0.0,0.0,0.0,15.654167366047533,6288085.479184221,3082910.683858217,13063038.718904685
2013-09-26,15.235076229525152,14.77172717810452,16.244838712569653,15.235076229525152,15.235076229525152,0.27499746841567624,0.27499746841567624,0.27499746841567624,0.350357357896204,0.350357357896204,0.350357357896204,-0.07535988948052771,-0.07535988948052771,-0.07535988948052771,0.0,0.0,0.0,15.510073697940829,5444266.062990212,2601833.101898807,11351252.23037866
2013-09-27,15.234981263872227,14.888701141159055,16.34074259492993,15.234981263872227,15.234981263872227,0.3795731436314683,0.3795731436314683,0.3795731436314683,0.4675230130754587,0.4675230130754587,0.4675230130754587,-0.08794986944399039,-0.08794986944399039,-0.08794986944399039,0.0,0.0,0.0,15.614554407503695,6043864.855687901,2924695.115631247,12493792.949330237
2013-09-28,15.234886298219301,14.951451349325403,16.307863501087358,15.234886298219301,15.234886298219301,0.34080887200449805,0.34080887200449805,0.34080887200449805,0.4410481315720252,0.4410481315720252,0.4410481315720252,-0.10023925956752719,-0.10023925956752719,-0.10023925956752719,0.0,0.0,0.0,15.5756951702238,5813509.540658247,3114100.8853609203,12089688.031020572
2013-09-29,15.234791332566378,11.47330288595459,12.949599546344833,15.234791332566378,15.234791332566378,-3.027889872398808,-3.027889872398808,-3.027889872398808,-2.9159451489933885,-2.9159451489933885,-2.9159451489933885,-0.11194472340541901,-0.11194472340541901,-0.11194472340541901,0.0,0.0,0.0,12.20690146016757,200164.83163983154,96114.21296874163,420667.1444416674
2013-09-30,15.234690327063053,14.941721129943835,16.464288650005507,15.234690327063053,15.234690327063053,0.4695861700578344,0.4695861700578344,0.4695861700578344,0.592370093010209,0.592370093010209,0.592370093010209,-0.12278392295237464,-0.12278392295237464,-0.12278392295237464,0.0,0.0,0.0,15.704276497120887,6611204.015611823,3083946.9310423844,14136753.275011724
2013-10-01,15.234589321559728,14.919995273764526,16.418766919692846,15.234589321559728,15.234589321559728,0.45042098402055064,0.45042098402055064,0.45042098402055064,0.5829040853023406,0.5829040853023406,0.5829040853023406,-0.13248310128179003,-0.13248310128179003,-0.13248310128179003,0.0,0.0,0.0,15.685010305580278,6485050.425265559,3017668.1109023904,13507651.29781961
2013-10-02,15.234488316056405,14.818018760138862,16.312343092003626,15.234488316056405,15.234488316056405,0.34095778263491805,0.34095778263491805,0.34095778263491805,0.48174246812500326,0.48174246812500326,0.48174246812500326,-0.14078468549008522,-0.14078468549008522,-0.14078468549008522,0.0,0.0,0.0,15.575446098691323,5812061.740989145,2725107.3864672836,12143966.373804359
2013-10-03,15.23438731055308,14.670230944045905,16.131698486032583,15.23438731055308,15.23438731055308,0.2029026593378959,0.2029026593378959,0.2029026593378959,0.35035735789851086,0.35035735789851086,0.35035735789851086,-0.14745469856061497,-0.14745469856061497,-0.14745469856061497,0.0,0.0,0.0,15.437289969890976,5062088.850304093,2350715.99548209,10136956.745707052
2013-10-04,15.234286305049755,14.757680649672317,16.2939326709986,15.234286305049755,15.234286305049755,0.3152332448641238,0.3152332448641238,0.3152332448641238,0.4675230130798442,0.4675230130798442,0.4675230130798442,-0.15228976821572032,-0.15228976821572032,-0.15228976821572032,0.0,0.0,0.0,15.54951954991388,5663311.633513341,2565541.8449983457,11922436.30980091
2013-10-05,15.234185299546432,14.763489665138788,16.234590032492925,15.234185299546432,15.234185299546432,0.2859246053347202,0.2859246053347202,0.2859246053347202,0.4410481315839408,0.4410481315839408,0.4410481315839408,-0.15512352624922063,-0.15512352624922063,-0.15512352624922063,0.0,0.0,0.0,15.520109904881153,5499180.961572697,2580488.4936907752,11235510.978159457
2013-10-06,15.234084294043107,11.424732584577116,12.906433630889866,15.234084294043107,15.234084294043107,-3.071777352199086,-3.071777352199086,-3.071777352199086,-2.9159451489936,-2.9159451489936,-2.9159451489936,-0.15583220320548583,-0.15583220320548583,-0.15583220320548583,0.0,0.0,0.0,12.162306941844022,191434.63890514744,91557.42614387868,402894.9547876389
2013-10-07,15.233983288539783,14.930580555718993,16.438951795833287,15.233983288539783,15.233983288539783,0.4380308525951636,0.4380308525951636,0.4380308525951636,0.5923700930113895,0.5923700930113895,0.5923700930113895,-0.15433924041622593,-0.15433924041622593,-0.15433924041622593,0.0,0.0,0.0,15.672014141134946,6401314.929220449,3049780.6495792265,13783071.900639737
2013-10-08,15.23388228303646,14.962119671649608,16.41756564211854,15.23388228303646,15.23388228303646,0.4322853213404051,0.4322853213404051,0.4322853213404051,0.5829040853035629,0.5829040853035629,0.5829040853035629,-0.15061876396315785,-0.15061876396315785,-0.15061876396315785,0.0,0.0,0.0,15.666167604376865,6363998.592303401,3147500.972692998,13491434.60036035
2013-10-09,15.233781277533136,14.849222746314735,16.363719648157005,15.233781277533136,15.233781277533136,0.3370446755356063,0.3370446755356063,0.3370446755356063,0.4817424681317229,0.4817424681317229,0.4817424681317229,-0.1446977925961166,-0.1446977925961166,-0.1446977925961166,0.0,0.0,0.0,15.570825953068743,5785271.100743332,2811482.242386303,12784186.941123568
2013-10-10,15.233680272029812,14.741093029236948,16.140322122409053,15.233680272029812,15.233680272029812,0.213700274554645,0.213700274554645,0.213700274554645,0.3503573578918933,0.3503573578918933,0.3503573578918933,-0.1366570833372483,-0.1366570833372483,-0.1366570833372483,0.0,0.0,0.0,15.447380546584457,5113426.835505413,2523336.60405698,10224752.197203826
2013-10-11,15.233579266526489,14.888192355237058,16.382232647721573,15.233579266526489,15.233579266526489,0.3408924594278675,0.3408924594278675,0.3408924594278675,0.46752301307853994,0.46752301307853994,0.46752301307853994,-0.12663055365067247,-0.12663055365067247,-0.12663055365067247,0.0,0.0,0.0,15.574471725954357,5806401.383605577,2923207.449905273,13023064.9586893
2013-10-12,15.233478261023164,14.822375135116463,16.301657195010858,15.233478261023164,15.233478261023164,0.32624487483595727,0.32624487483595727,0.32624487483595727,0.44104813157967726,0.44104813157967726,0.44104813157967726,-0.11480325674371998,-0.11480325674371998,-0.11480325674371998,0.0,0.0,0.0,15.559723135859121,5721393.5486873705,2737004.87660162,12014888.07632772
2013-10-13,15.233377255519839,11.472269728856281,12.978123466120232,15.233377255519839,15.233377255519839,-3.017353074790604,-3.017353074790604,-3.017353074790604,-2.915945148993382,-2.915945148993382,-2.915945148993382,-0.10140792579722195,-0.10140792579722195,-0.10140792579722195,0.0,0.0,0.0,12.216024180729235,201999.24327801695,96014.96213388824,432839.01836741314
2013-10-14,15.233276250016516,14.987131706902904,16.51229943897512,15.233276250016516,15.233276250016516,0.5056499503743356,0.5056499503743356,0.5056499503743356,0.5923700930125702,0.5923700930125702,0.5923700930125702,-0.08672014263823458,-0.08672014263823458,-0.08672014263823458,0.0,0.0,0.0,15.738926200390852,6844295.258510475,3227219.204661477,14832026.768308716
2013-10-15,15.233175244513191,15.014005482358574,16.431042286517144,15.233175244513191,15.233175244513191,0.5118518598248667,0.5118518598248667,0.5118518598248667,0.5829040852994211,0.5829040852994211,0.5829040852994211,-0.07105222547455446,-0.07105222547455446,-0.07105222547455446,0.0,0.0,0.0,15.745027104338059,6886179.287876107,3315122.6543138954,13674484.559524603
2013-10-16,15.233074239009866,14.952798089331173,16.398877078179467,15.233074239009866,15.233074239009866,0.426996500416344,0.426996500416344,0.426996500416344,0.4817424681293376,0.4817424681293376,0.4817424681293376,-0.05474596771299352,-0.05474596771299352,-0.05474596771299352,0.0,0.0,0.0,15.66007073942621,6325316.186768719,3118297.5962569076,13241640.460655415
2013-10-17,15.232973233506543,14.802161402821625,16.25139978749827,15.232973233506543,15.232973233506543,0.3121929633915896,0.3121929633915896,0.3121929633915896,0.3503573579010928,0.3503573579010928,0.3503573579010928,-0.03816439450950323,-0.03816439450950323,-0.03816439450950323,0.0,0.0,0.0,15.545166196898133,5638710.821243483,2682235.187313446,11425973.511270104
